param_0,param_1,param_2,param_3,param_4,param_5,TE0,TE1,TE2
5.573e-07,3.849e-07,6.899e-07,5.337e-07,5.575e-07,4.409e-07,0.775,0.1253,0.0668
5.665e-07,5.972e-07,5.832e-07,1.1068e-06,1.1347e-06,9.352e-07,0.2445,0.585,0.143
2.075e-07,5.135e-07,3.457e-07,8.135e-07,1.3578e-06,9.353e-07,0.1173,0.5827,0.2573
1.15e-07,5.224e-07,2.68e-07,1.0275e-06,1.3028e-06,9.36e-07,0.0541,0.9083,0.0164
2.678e-07,5.698e-07,4.86e-07,4.112e-07,1.884e-07,4.844e-07,0.386,0.5347,0.062
2.058e-07,5.132e-07,2.741e-07,5.087e-07,1.3028e-06,9.36e-07,0.2557,0.5783,0.107
4.009e-07,4.893e-07,8.509e-07,4.554e-07,1.1241e-06,9.303e-07,0.4955,0.1343,0.337
5.562e-07,6.537e-07,5.831e-07,1.1068e-06,1.1381e-06,1.1011e-06,0.1835,0.5412,0.1732
5.241e-07,5.785e-07,4.854e-07,1.0752e-06,1.4248e-06,8.778e-07,0.1976,0.266,0.4375
2.107e-07,5.481e-07,2.813e-07,1.0359e-06,1.3557e-06,9.307e-07,0.0118,0.84,0.1002
2.195e-07,7.041e-07,7.13e-07,1.0817e-06,1.1399e-06,9.362e-07,0.1377,0.3631,0.4385
4.205e-07,5.036e-07,4.596e-07,1.2447e-06,1.1038e-06,9.367e-07,0.0771,0.7748,0.0751
5.633e-07,4.381e-07,4.096e-07,3.822e-07,7.228e-07,1.086e-06,0.2656,0.105,0.3151
7.995e-07,5.953e-07,6.394e-07,1.1419e-06,5.643e-07,4.935e-07,0.6452,0.087,0.0945
3.029e-07,6.409e-07,4.603e-07,1.1948e-06,1.2854e-06,9.819e-07,0.0567,0.5276,0.3988
3.657e-07,5.905e-07,3.694e-07,3.188e-07,5.512e-07,5.384e-07,0.906,0.0729,0.0191
1.938e-07,5.967e-07,8.949e-07,3.347e-07,5.447e-07,9.687e-07,0.7337,0.0468,0.1939
1.01e-07,5.095e-07,4.13e-07,1.0546e-06,1.1611e-06,9.8e-07,0.0786,0.8517,0.0169
2.965e-07,3.562e-07,4.603e-07,5.42e-07,7.363e-07,9.476e-07,0.8058,0.1099,0.0719
4.184e-07,5.859e-07,5.753e-07,2.979e-07,5.402e-07,9.292e-07,0.7118,0.178,0.0908
4.659e-07,4.407e-07,2.779e-07,5.456e-07,1.717e-07,5.419e-07,0.1887,0.6318,0.1086
2.136e-07,5.16e-07,2.711e-07,1.0275e-06,1.3028e-06,9.36e-07,0.0055,0.9261,0.0462
2.107e-07,5.252e-07,1.586e-07,1.0301e-06,1.4418e-06,8.478e-07,0.042,0.7397,0.0131
4.648e-07,4.87e-07,8.509e-07,4.576e-07,1.1339e-06,9.354e-07,0.4873,0.1344,0.3232
2.928e-07,2.242e-07,4.603e-07,5.34e-07,7.282e-07,8.075e-07,0.7835,0.1735,0.0398
3.642e-07,5.86e-07,4.054e-07,7.229e-07,7.245e-07,1.0994e-06,0.7931,0.0687,0.0689
5.588e-07,6.537e-07,6.074e-07,2.614e-07,5.677e-07,4.944e-07,0.9098,0.0755,0.0129
2.88e-07,6e-07,5.132e-07,1.2073e-06,1.3726e-06,9.554e-07,0.069,0.1783,0.6344
3.944e-07,3.695e-07,4.248e-07,1.194e-06,1.4123e-06,9.728e-07,0.0783,0.1728,0.6967
2.212e-07,4.436e-07,4.595e-07,1.3422e-06,1.3512e-06,1.0307e-06,0.0466,0.2276,0.6955
5.662e-07,4.949e-07,6.002e-07,6.905e-07,1.3359e-06,9.304e-07,0.43,0.2318,0.3037
4.343e-07,3.863e-07,5.916e-07,7.697e-07,1.358e-06,9.496e-07,0.2419,0.2083,0.4497
3.54e-07,5.99e-07,5.731e-07,2.936e-07,5.592e-07,9.312e-07,0.7929,0.145,0.055
2.129e-07,5.859e-07,6.908e-07,5.337e-07,5.592e-07,4.409e-07,0.4613,0.4765,0.0578
5.58e-07,2.005e-07,9.59e-07,1.1925e-06,1.4104e-06,7.563e-07,0.1019,0.1088,0.1042
1.383e-07,4.403e-07,5.011e-07,4.263e-07,1.1202e-06,9.338e-07,0.4903,0.3557,0.1482
5.562e-07,6e-07,5.042e-07,8.023e-07,1.412e-06,9.544e-07,0.3525,0.2572,0.3672
3.499e-07,5.235e-07,4.708e-07,1.2946e-06,1.564e-06,9.814e-07,0.1091,0.0108,0.5085
4.227e-07,5.232e-07,4.597e-07,1.2949e-06,1.4237e-06,9.09e-07,0.1408,0.095,0.6359
5.461e-07,5.974e-07,2.703e-07,1.1839e-06,1.1276e-06,9.36e-07,0.0369,0.6631,0.2757
2.92e-07,5.159e-07,2.731e-07,1.0275e-06,1.3028e-06,8.076e-07,0.0042,0.8779,0.0352
9.828e-07,1.3926e-06,9e-07,1.1731e-06,1.3342e-06,1.0031e-06,0.319,0.0447,0.542
2.339e-07,4.87e-07,8.969e-07,4.554e-07,5.406e-07,9.303e-07,0.6815,0.0597,0.2236
6.178e-07,4.307e-07,4.595e-07,1.1924e-06,1.2663e-06,9.175e-07,0.1297,0.4938,0.3132
3.541e-07,5.866e-07,5.691e-07,2.979e-07,5.855e-07,9.501e-07,0.7621,0.1526,0.0731
1.368e-07,5.21e-07,5.186e-07,8.24e-07,1.3578e-06,9.476e-07,0.1833,0.3107,0.4112
4.396e-07,4.737e-07,8.949e-07,3.347e-07,1.5574e-06,9.687e-07,0.3561,0.0872,0.2634
1.861e-07,5.558e-07,4.59e-07,8.135e-07,1.3578e-06,9.361e-07,0.1675,0.3587,0.397
3.341e-07,6.118e-07,4.867e-07,6.905e-07,7.275e-07,4.938e-07,0.7408,0.2454,0.0111
1.079e-07,4.273e-07,5.068e-07,1.1013e-06,1.3577e-06,9.8e-07,0.0014,0.4692,0.4699
2.212e-07,4.436e-07,4.595e-07,1.1953e-06,1.3619e-06,1.0308e-06,0.0294,0.3586,0.5917
2.125e-07,5.859e-07,6.899e-07,1.0362e-06,5.592e-07,4.409e-07,0.1163,0.1306,0.5373
3.837e-07,5.622e-07,9.812e-07,1.779e-07,9.136e-07,9.364e-07,0.3498,0.1963,0.4027
5.633e-07,3.032e-07,4.507e-07,7.229e-07,4.763e-07,9.296e-07,0.7601,0.1596,0.0615
4.227e-07,3.97e-07,4.597e-07,1.2932e-06,1.4237e-06,9.389e-07,0.1032,0.0745,0.7299
1.079e-07,3.184e-07,4.13e-07,1.0556e-06,7.493e-07,9.799e-07,0.2697,0.093,0.0416
5.614e-07,3.032e-07,2.855e-07,7.229e-07,6.14e-07,9.298e-07,0.442,0.3624,0.1684
3.706e-07,4.264e-07,2.773e-07,4.333e-07,1.3557e-06,5.571e-07,0.289,0.5149,0.0495
3.544e-07,7.583e-07,2.94e-07,8.24e-07,1.3578e-06,9.362e-07,0.1606,0.6232,0.1687
4.348e-07,5.622e-07,5.266e-07,1.779e-07,9.136e-07,9.36e-07,0.2147,0.3918,0.3433
7.98e-07,5.968e-07,5.711e-07,3.347e-07,6.627e-07,4.898e-07,0.6574,0.1311,0.0987
2.075e-07,4.325e-07,3.457e-07,1.208e-06,1.3562e-06,9.353e-07,0.0726,0.5927,0.2814
4.764e-07,5.622e-07,9.701e-07,1.779e-07,8.75e-07,9.497e-07,0.2802,0.2134,0.4045
4.689e-07,3.577e-07,4.597e-07,1.293e-06,1.5254e-06,9.394e-07,0.1132,0.0268,0.6079
1.938e-07,5.116e-07,8.949e-07,3.347e-07,5.552e-07,5.156e-07,0.7383,0.1681,0.0828
2.143e-07,5.551e-07,4.547e-07,5.34e-07,7.282e-07,9.358e-07,0.9303,0.0437,0.0025
5.633e-07,3.032e-07,6.002e-07,7.915e-07,5.076e-07,8.28e-07,0.915,0.0239,0.0302
2.16e-07,4.429e-07,6.082e-07,1.0257e-06,1.0048e-06,8.762e-07,0.19,0.6828,0.1031
4.324e-07,3.857e-07,2.77e-07,7.697e-07,1.3294e-06,5.379e-07,0.2034,0.4224,0.1119
6.35e-07,4.876e-07,2.805e-07,1.3056e-06,1.4104e-06,9.102e-07,0.1812,0.4651,0.2519
1.993e-07,5.219e-07,4.597e-07,1.2946e-06,5.127e-07,9.814e-07,0.1713,0.0809,0.1042
2.944e-07,5.129e-07,3.47e-07,5.34e-07,7.282e-07,8.066e-07,0.8703,0.1036,0.0145
5.874e-07,2.888e-07,5.995e-07,3.347e-07,2.903e-07,9.3e-07,0.6938,0.0277,0.2038
4.659e-07,4.817e-07,4.132e-07,4.95e-07,1.61e-07,5.419e-07,0.366,0.5184,0.0813
4.014e-07,4.87e-07,8.509e-07,4.424e-07,5.299e-07,9.303e-07,0.7597,0.0005,0.2202
6.093e-07,5.16e-07,2.711e-07,5.251e-07,1.3028e-06,9.36e-07,0.2358,0.2643,0.329
4.404e-07,5.622e-07,9.812e-07,1.779e-07,9.136e-07,9.492e-07,0.2902,0.2036,0.419
4.192e-07,6.743e-07,6.092e-07,1.5137e-06,1.3569e-06,9.392e-07,0.1633,0.0969,0.4335
2.965e-07,3.562e-07,4.603e-07,5.42e-07,7.017e-07,9.476e-07,0.8371,0.0932,0.0598
2.075e-07,5.147e-07,4.595e-07,1.2148e-06,1.3512e-06,1.0308e-06,0.0333,0.397,0.5536
7.219e-07,5.564e-07,8.509e-07,4.554e-07,7.432e-07,8.078e-07,0.6768,0.0669,0.197
5.563e-07,2.529e-07,6.005e-07,6.77e-07,7.327e-07,9.303e-07,0.5738,0.1303,0.2561
4.227e-07,3.574e-07,4.593e-07,1.2932e-06,1.4237e-06,9.389e-07,0.0947,0.0684,0.738
3.541e-07,5.859e-07,5.691e-07,2.979e-07,1.599e-07,5.384e-07,0.5808,0.3777,0.0368
3.029e-07,6.614e-07,4.603e-07,6.965e-07,1.2844e-06,9.819e-07,0.3129,0.3605,0.3029
2.668e-07,7.101e-07,4.835e-07,3.466e-07,1.541e-07,4.342e-07,0.2443,0.5911,0.1183
2.176e-07,5.551e-07,4.547e-07,5.34e-07,7.282e-07,9.358e-07,0.9304,0.0442,0.0028
2.16e-07,5.779e-07,6.082e-07,1.0257e-06,1.3659e-06,8.762e-07,0.0509,0.1872,0.4309
4.792e-07,5.227e-07,3.272e-07,7.326e-07,7.228e-07,9.118e-07,0.7403,0.1624,0.0772
3.553e-07,5.969e-07,4.86e-07,1.0974e-06,2.903e-07,5.861e-07,0.1673,0.0482,0.0486
2.136e-07,5.108e-07,2.009e-07,1.1096e-06,1.3028e-06,9.36e-07,0.0677,0.8834,0.0278
3.059e-07,4.305e-07,5.011e-07,1.1813e-06,1.1414e-06,9.3e-07,0.0535,0.695,0.2094
2.138e-07,4.426e-07,4.267e-07,4.994e-07,1.1416e-06,9.362e-07,0.4258,0.4507,0.1132
2.632e-07,1.3926e-06,8.501e-07,1.1794e-06,1.3035e-06,1.0079e-06,0.0417,0.1392,0.5947
3.029e-07,6.409e-07,4.578e-07,1.1041e-06,1.1449e-06,9.819e-07,0.0468,0.8504,0.0751
2.137e-07,4.436e-07,4.595e-07,1.1924e-06,1.2663e-06,9.383e-07,0.0238,0.5599,0.3918
3.72e-07,5.551e-07,2.725e-07,5.34e-07,7.282e-07,8.075e-07,0.722,0.1916,0.0604
4.534e-07,5.622e-07,9.812e-07,1.779e-07,1.3356e-06,9.316e-07,0.3059,0.1003,0.2906
3.553e-07,5.969e-07,5.048e-07,1.2727e-06,2.903e-07,4.935e-07,0.1724,0.0399,0.0894
2.138e-07,5.135e-07,2.948e-07,8.229e-07,1.356e-06,9.362e-07,0.0795,0.7203,0.1618
2.715e-07,5.036e-07,8.672e-07,4.112e-07,1.0946e-06,8.847e-07,0.5865,0.112,0.2771
2.129e-07,3.974e-07,6.908e-07,7.133e-07,5.592e-07,3.275e-07,0.2221,0.4768,0.2476
4.205e-07,5.036e-07,4.596e-07,1.221e-06,1.1641e-06,9.367e-07,0.0747,0.7151,0.1683
3.979e-07,3.695e-07,5.712e-07,1.1852e-06,5.278e-07,5.408e-07,0.221,0.3764,0.1861
2.944e-07,5.096e-07,3.511e-07,1.0209e-06,7.205e-07,8.588e-07,0.5462,0.0711,0.03
2.928e-07,4.879e-07,4.603e-07,5.34e-07,1.109e-06,9.299e-07,0.4599,0.4284,0.1051
3.432e-07,3.034e-07,5.041e-07,1.2059e-06,1.4052e-06,9.099e-07,0.0617,0.073,0.6402
4.014e-07,4.87e-07,9.003e-07,4.554e-07,5.406e-07,1.3676e-06,0.6149,0.0244,0.1634
4.659e-07,4.817e-07,4.132e-07,4.95e-07,5.604e-07,5.419e-07,0.9683,0.0272,0.0048
2.075e-07,4.931e-07,3.457e-07,1.0449e-06,1.2663e-06,9.353e-07,0.0014,0.899,0.085
3.989e-07,3.334e-07,4.211e-07,1.2586e-06,1.4123e-06,9.693e-07,0.083,0.1392,0.7276
9.719e-07,1.3926e-06,1.0644e-06,1.1619e-06,1.3342e-06,1.0031e-06,0.2822,0.0035,0.6441
1.076e-07,4.408e-07,4.13e-07,9.924e-07,9.967e-07,1.1774e-06,0.326,0.2166,0.2901
5.677e-07,3.854e-07,4.597e-07,1.2851e-06,1.4237e-06,1.0966e-06,0.1028,0.0863,0.6065
5.562e-07,6.537e-07,5.831e-07,3.487e-07,1.1438e-06,9.36e-07,0.4739,0.3101,0.1824
2.107e-07,7.134e-07,2.71e-07,1.0301e-06,1.3557e-06,9.362e-07,0.0098,0.8716,0.0704
6.178e-07,4.42e-07,4.595e-07,5.242e-07,1.2663e-06,9.175e-07,0.3339,0.2668,0.2847
3.059e-07,5.127e-07,3.162e-07,8.377e-07,1.3577e-06,9.3e-07,0.1122,0.5909,0.2567
9.728e-07,5.16e-07,2.706e-07,1.0213e-06,1.3334e-06,9.311e-07,0.1139,0.5181,0.0723
5.562e-07,6.537e-07,5.856e-07,1.1158e-06,9.915e-07,9.36e-07,0.35,0.5873,0.0194
4.223e-07,3.574e-07,4.597e-07,1.2932e-06,1.4237e-06,8.499e-07,0.1178,0.0557,0.61
4.014e-07,4.87e-07,8.509e-07,4.554e-07,5.177e-07,9.303e-07,0.7569,0.0017,0.2221
9.659e-07,1.3926e-06,9e-07,1.1995e-06,9.122e-07,1.0074e-06,0.5545,0.0089,0.1835
2.212e-07,4.436e-07,4.857e-07,2.599e-07,1.3512e-06,1.0224e-06,0.2066,0.1056,0.5459
5.562e-07,6e-07,5.042e-07,8.035e-07,1.3786e-06,1.0346e-06,0.3183,0.2365,0.4167
3.973e-07,4.893e-07,4.696e-07,4.554e-07,1.863e-07,4.729e-07,0.5675,0.4011,0.0231
5.633e-07,6.791e-07,4.39e-07,5.433e-07,7.228e-07,1.1103e-06,0.6456,0.1562,0.151
3.541e-07,5.859e-07,4.035e-07,3.067e-07,1.4436e-06,9.704e-07,0.2717,0.1477,0.525
1.074e-07,5.128e-07,4.088e-07,5.364e-07,1.3654e-06,9.802e-07,0.413,0.3256,0.2229
2.075e-07,5.142e-07,4.595e-07,1.2148e-06,1.3512e-06,1.0308e-06,0.0332,0.397,0.5537
1.383e-07,4.425e-07,5.011e-07,4.263e-07,1.1202e-06,9.338e-07,0.4923,0.3556,0.1462
2.95e-07,3.304e-07,4.186e-07,1.194e-06,1.4123e-06,8.737e-07,0.0753,0.1452,0.5856
5.652e-07,6.537e-07,6.912e-07,1.0709e-06,1.1381e-06,9.345e-07,0.3295,0.4458,0.2123
1.638e-07,4.882e-07,4.69e-07,6.735e-07,1.3654e-06,9.69e-07,0.3242,0.2717,0.349
1.079e-07,5.158e-07,4.13e-07,1.0556e-06,1.3054e-06,9.334e-07,0.005,0.7882,0.181
7.219e-07,6.081e-07,5.582e-07,4.554e-07,5.613e-07,8.268e-07,0.5695,0.294,0.113
6.178e-07,4.908e-07,6.039e-07,1.1924e-06,1.2663e-06,9.303e-07,0.173,0.3481,0.4419
5.529e-07,6e-07,5.042e-07,8.035e-07,1.0957e-06,1.0332e-06,0.3997,0.3571,0.1944
5.649e-07,6.75e-07,4.461e-07,5.472e-07,7.228e-07,1.1103e-06,0.6555,0.1544,0.1456
4.227e-07,5.938e-07,5.039e-07,1.2932e-06,1.4237e-06,9.541e-07,0.1378,0.0885,0.6527
5.558e-07,6.55e-07,3.078e-07,8.229e-07,1.3545e-06,9.362e-07,0.2588,0.4799,0.2089
2.878e-07,5.565e-07,4.115e-07,4.943e-07,7.282e-07,8.006e-07,0.9146,0.0681,0.0074
5.436e-07,6.488e-07,2.733e-07,7.675e-07,1.1913e-06,1.0457e-06,0.2292,0.3826,0.3102
4.037e-07,5.129e-07,8.638e-07,5.34e-07,7.282e-07,8.066e-07,0.8332,0.0909,0.0687
4.227e-07,3.604e-07,4.593e-07,1.2932e-06,1.4286e-06,8.547e-07,0.1178,0.0539,0.6122
2.136e-07,6.398e-07,2.711e-07,1.0275e-06,1.2972e-06,9.82e-07,0.0037,0.8975,0.0817
2.212e-07,4.436e-07,4.595e-07,1.1953e-06,1.2888e-06,1.0308e-06,0.0171,0.5617,0.394
5.576e-07,5.988e-07,4.088e-07,5.364e-07,1.3654e-06,9.802e-07,0.3748,0.2411,0.3349
2.928e-07,4.88e-07,4.129e-07,5.34e-07,1.109e-06,9.299e-07,0.4153,0.4867,0.0895
3.541e-07,5.859e-07,6.132e-07,2.979e-07,5.592e-07,5.384e-07,0.9905,0.0043,0.0054
2.138e-07,4.426e-07,4.267e-07,4.994e-07,1.1416e-06,9.45e-07,0.4215,0.4458,0.1219
2.137e-07,4.307e-07,4.595e-07,1.1924e-06,1.2663e-06,9.401e-07,0.023,0.5597,0.3941
5.461e-07,5.076e-07,2.777e-07,1.0269e-06,1.1381e-06,9.39e-07,0.0908,0.588,0.2845
3.75e-07,4.395e-07,2.826e-07,4.291e-07,1.3704e-06,9.497e-07,0.2226,0.1952,0.5164
4.689e-07,5.213e-07,4.597e-07,1.2946e-06,1.5254e-06,1.0508e-06,0.1321,0.0176,0.7073
2.965e-07,3.562e-07,4.603e-07,5.42e-07,7.017e-07,1.013e-06,0.7947,0.0997,0.0836
3.446e-07,5.859e-07,5.818e-07,5.379e-07,5.592e-07,4.425e-07,0.7345,0.2567,0.0081
1.111e-07,5.139e-07,4.094e-07,5.321e-07,1.863e-07,4.841e-07,0.3315,0.573,0.0476
2.136e-07,5.097e-07,2.711e-07,1.0275e-06,1.3551e-06,9.826e-07,0.0098,0.8172,0.1428
3.541e-07,5.871e-07,8.617e-07,2.979e-07,7.464e-07,5.195e-07,0.8555,0.088,0.0033
4.009e-07,4.292e-07,8.509e-07,4.554e-07,1.1241e-06,9.175e-07,0.442,0.1405,0.3609
4.239e-07,5.036e-07,4.596e-07,1.221e-06,1.3867e-06,9.382e-07,0.114,0.1992,0.6349
3.998e-07,4.911e-07,8.438e-07,4.628e-07,5.661e-07,9.303e-07,0.7701,0.0002,0.2118
5.562e-07,3.636e-07,6.234e-07,8.119e-07,1.412e-06,9.393e-07,0.2659,0.1806,0.4044
2.142e-07,5.122e-07,5.701e-07,3.487e-07,1.1453e-06,7.677e-07,0.5486,0.2638,0.1285
1.236e-07,5.22e-07,3.79e-07,5.34e-07,5.085e-07,5.588e-07,0.5651,0.2614,0.143
4.324e-07,3.994e-07,5.868e-07,1.109e-06,1.3148e-06,9.36e-07,0.0856,0.2546,0.5799
2.916e-07,4.893e-07,3.464e-07,4.554e-07,1.1241e-06,9.303e-07,0.3038,0.5208,0.1467
4.205e-07,5.006e-07,4.596e-07,1.221e-06,1.0989e-06,9.554e-07,0.0715,0.782,0.0765
3.029e-07,8.172e-07,4.603e-07,1.0599e-06,1.1505e-06,9.359e-07,0.0828,0.834,0.0659
2.212e-07,4.436e-07,6.208e-07,1.222e-06,1.1904e-06,1.0224e-06,0.0298,0.342,0.5876
1.025e-07,5.14e-07,6.785e-07,8.023e-07,1.412e-06,9.544e-07,0.2194,0.1829,0.3456
4.659e-07,4.816e-07,4.605e-07,4.95e-07,1.61e-07,5.419e-07,0.4424,0.4695,0.0615
2.929e-07,4.87e-07,8.366e-07,4.554e-07,5.002e-07,9.303e-07,0.744,0.0476,0.1885
6.178e-07,4.437e-07,4.595e-07,1.1924e-06,1.2663e-06,9.158e-07,0.134,0.5011,0.3058
2.16e-07,4.412e-07,6.082e-07,1.1056e-06,1.0048e-06,8.732e-07,0.1635,0.5682,0.199
2.131e-07,5.551e-07,4.534e-07,5.558e-07,7.135e-07,9.359e-07,0.9302,0.0344,0.0022
2.246e-07,3.562e-07,4.603e-07,5.42e-07,1.4412e-06,9.476e-07,0.2938,0.1776,0.4487
4.648e-07,4.81e-07,4.148e-07,1.0172e-06,1.0292e-06,5.419e-07,0.1999,0.5755,0.1909
2.857e-07,5.135e-07,2.948e-07,8.229e-07,7.541e-07,9.362e-07,0.7921,0.0781,0.0061
3.541e-07,3.036e-07,5.691e-07,2.979e-07,5.602e-07,5.344e-07,0.6896,0.2686,0.0388
3.822e-07,3.165e-07,2.711e-07,1.0275e-06,1.124e-06,9.359e-07,0.056,0.7268,0.2043
9.828e-07,5.021e-07,8.496e-07,1.1834e-06,1.3342e-06,1.0031e-06,0.2402,0.1986,0.3562
3.669e-07,4.87e-07,8.509e-07,4.554e-07,6.142e-07,9.303e-07,0.7786,0.0054,0.1996
2.129e-07,3.974e-07,2.88e-07,7.096e-07,5.592e-07,3.203e-07,0.5994,0.3452,0.023
2.2e-07,8.172e-07,5.042e-07,1.206e-06,1.1505e-06,1.0196e-06,0.0347,0.7384,0.1025
5.576e-07,5.988e-07,4.088e-07,5.364e-07,1.3791e-06,9.802e-07,0.3747,0.2344,0.343
4.192e-07,6.743e-07,4.596e-07,1.0731e-06,1.3867e-06,9.389e-07,0.1323,0.3136,0.4783
4.689e-07,5.235e-07,4.597e-07,1.5549e-06,1.5254e-06,1.0508e-06,0.1196,0.0244,0.7038
4.22e-07,3.574e-07,5.848e-07,1.2932e-06,1.4237e-06,9.389e-07,0.0864,0.0435,0.5824
2.212e-07,4.177e-07,4.595e-07,1.1085e-06,1.3538e-06,1.0308e-06,0.0124,0.4253,0.5364
1.615e-07,5.355e-07,4.148e-07,1.2193e-06,1.0837e-06,9.8e-07,0.0111,0.7592,0.0076
2.136e-07,6.398e-07,2.711e-07,4.298e-07,1.2972e-06,9.82e-07,0.2677,0.4355,0.1847
3.029e-07,8.121e-07,4.603e-07,1.0633e-06,1.1816e-06,9.359e-07,0.0714,0.8069,0.1096
4.239e-07,5.036e-07,4.596e-07,1.2005e-06,5.627e-07,9.414e-07,0.4318,0.0517,0.0479
1.103e-07,5.095e-07,4.13e-07,1.0696e-06,1.3568e-06,9.801e-07,0.0005,0.6792,0.2891
1.981e-07,3.741e-07,2.711e-07,1.0275e-06,1.5087e-06,1.0186e-06,0.0446,0.3895,0.4786
5.436e-07,4.817e-07,2.687e-07,7.675e-07,1.152e-06,1.0457e-06,0.1975,0.3113,0.3783
2.138e-07,5.135e-07,2.948e-07,1.3014e-06,1.4195e-06,8.829e-07,0.1595,0.3495,0.2858
5.455e-07,5.123e-07,2.694e-07,1.1293e-06,1.0241e-06,9.399e-07,0.1553,0.4085,0.3578
4.228e-07,4.896e-07,4.593e-07,1.2942e-06,1.4237e-06,9.307e-07,0.1266,0.0907,0.6854
2.134e-07,4.436e-07,4.595e-07,8.047e-07,1.2651e-06,9.518e-07,0.1927,0.4781,0.3144
2.928e-07,7.87e-07,4.603e-07,5.311e-07,7.282e-07,8.063e-07,0.9432,0.0039,0.0117
1.19e-07,5.234e-07,4.115e-07,7.126e-07,7.282e-07,5.859e-07,0.6909,0.1822,0.0953
5.662e-07,5.861e-07,6.002e-07,6.905e-07,7.264e-07,9.343e-07,0.8041,0.0411,0.1226
2.323e-07,5.671e-07,8.509e-07,4.554e-07,1.3028e-06,9.303e-07,0.5108,0.0662,0.3273
2.138e-07,1.404e-06,2.948e-07,8.127e-07,1.356e-06,9.362e-07,0.1033,0.7104,0.1226
2.928e-07,5.438e-07,4.603e-07,5.34e-07,7.517e-07,8.075e-07,0.9548,0.0413,0.0007
1.28e-07,4.395e-07,6.84e-07,4.328e-07,1.3557e-06,9.571e-07,0.4319,0.1384,0.3174
3.042e-07,4.436e-07,4.605e-07,1.0571e-06,1.3512e-06,9.113e-07,0.0519,0.3405,0.5199
5.562e-07,6e-07,5.042e-07,8.035e-07,1.3649e-06,1.0346e-06,0.3181,0.2459,0.4084
4.239e-07,4.422e-07,4.597e-07,1.2799e-06,1.4237e-06,7.013e-07,0.1805,0.058,0.283
2.134e-07,4.436e-07,4.595e-07,1.1924e-06,1.2663e-06,5.614e-07,0.0712,0.0347,0.4062
5.569e-07,6.537e-07,4.577e-07,1.1068e-06,1.1381e-06,9.36e-07,0.173,0.7323,0.0865
5.461e-07,5.123e-07,2.884e-07,1.1936e-06,1.1355e-06,9.36e-07,0.0276,0.6715,0.2827
4.205e-07,5.092e-07,4.967e-07,1.0573e-06,1.373e-06,9.554e-07,0.1013,0.2696,0.5731
3.705e-07,4.395e-07,2.813e-07,1.0268e-06,1.3557e-06,8.906e-07,0.0469,0.718,0.1894
2.254e-07,5.18e-07,3.684e-07,5.305e-07,7.77e-07,8.066e-07,0.9031,0.0724,0.0087
3.541e-07,5.859e-07,5.691e-07,3.184e-07,1.3832e-06,5.352e-07,0.6159,0.0877,0.0346
2.113e-07,6.398e-07,2.711e-07,1.0275e-06,1.2981e-06,9.819e-07,0.0039,0.8981,0.0807
3.979e-07,3.553e-07,4.255e-07,1.194e-06,1.3119e-06,9.728e-07,0.0576,0.4045,0.515
1.898e-07,6.456e-07,4.595e-07,1.1953e-06,1.7712e-06,1.0308e-06,0.0675,0.0292,0.1117
4.689e-07,5.235e-07,4.597e-07,8.161e-07,1.5242e-06,1.0508e-06,0.2287,0.1182,0.5418
9.834e-07,1.3926e-06,8.506e-07,1.1731e-06,1.3342e-06,9.992e-07,0.3277,0.0704,0.4794
4.008e-07,3.572e-07,6.666e-07,4.544e-07,1.1241e-06,9.385e-07,0.3386,0.2069,0.3687
5.27e-07,6e-07,5.042e-07,1.1901e-06,1.4132e-06,8.115e-07,0.2311,0.2008,0.3768
2.142e-07,5.122e-07,5.701e-07,3.487e-07,1.1453e-06,7.689e-07,0.5478,0.2646,0.1291
2.124e-07,3.974e-07,6.908e-07,5.347e-07,5.591e-07,1.351e-07,0.2916,0.5276,0.1404
5.574e-07,6e-07,5.165e-07,8.035e-07,1.3786e-06,1.0346e-06,0.3237,0.2361,0.4098
9.817e-07,1.3821e-06,8.373e-07,1.1731e-06,1.3342e-06,1.0031e-06,0.3302,0.0831,0.4582
5.641e-07,5.993e-07,4.404e-07,8.099e-07,7.228e-07,1.0362e-06,0.72,0.0845,0.1089
1.074e-07,5.128e-07,4.085e-07,5.349e-07,8.282e-07,9.771e-07,0.8632,0.0921,0.0112
5.662e-07,5.11e-07,6.002e-07,6.905e-07,7.264e-07,9.343e-07,0.7372,0.0456,0.1683
3.943e-07,5.673e-07,8.674e-07,4.565e-07,1.541e-07,5.696e-07,0.5027,0.3982,0.0683
5.436e-07,6.485e-07,1.191e-07,1.0254e-06,1.1913e-06,1.0619e-06,0.0483,0.352,0.4042
5.436e-07,4.817e-07,2.832e-07,7.675e-07,1.1523e-06,9.331e-07,0.2274,0.4853,0.2508
5.151e-07,6.04e-07,4.685e-07,8.035e-07,1.363e-06,9.314e-07,0.3258,0.3136,0.3431
1.761e-07,4.022e-07,4.603e-07,7.337e-07,5.562e-07,8.075e-07,0.6811,0.0169,0.1311
2.184e-07,3.037e-07,6.002e-07,1.0501e-06,7.275e-07,9.303e-07,0.0973,0.4933,0.2477
2.944e-07,6.286e-07,2.718e-07,3.876e-07,1.3035e-06,7.817e-07,0.2624,0.5756,0.0233
4.944e-07,5.123e-07,2.273e-07,1.221e-06,1.1311e-06,9.382e-07,0.0137,0.6177,0.342
